timestamp,device_id,temperature_c,humidity_pct,power_kw,pressure_bar,vibration_mm_s
2026-07-31T20:30:00+00:00,hvac_01,19.82,58.524,1.454,2.479,0.905
2026-07-31T20:45:00+00:00,hvac_01,19.716,57.476,1.055,2.466,0.881
2026-07-31T21:00:00+00:00,hvac_01,19.183,59.604,1.239,2.475,0.884
2026-07-31T21:15:00+00:00,hvac_01,19.389,59.665,1.096,2.482,0.852
2026-07-31T21:30:00+00:00,hvac_01,19.34,60.931,1.271,2.46,0.898
2026-07-31T21:45:00+00:00,hvac_01,19.254,60.925,1.283,2.447,0.862
2026-07-31T22:00:00+00:00,hvac_01,19.023,61.873,1.273,2.482,0.804
2026-07-31T22:15:00+00:00,hvac_01,19.052,60.078,1.12,2.466,0.865
2026-07-31T22:30:00+00:00,hvac_01,18.817,59.651,1.11,2.466,0.886
2026-07-31T22:45:00+00:00,hvac_01,18.933,61.382,1.384,2.502,0.926
2026-07-31T23:00:00+00:00,hvac_01,18.607,60.569,1.2,2.496,0.813
2026-07-31T23:15:00+00:00,hvac_01,18.889,62.819,1.064,2.489,0.815
2026-07-31T23:30:00+00:00,hvac_01,18.411,62.508,1.006,2.499,0.891
2026-07-31T23:45:00+00:00,hvac_01,18.681,62.945,1.303,2.496,0.866
2026-08-01T00:00:00+00:00,hvac_01,20.283,62.902,4.631,2.499,0.896
2026-08-01T00:15:00+00:00,hvac_01,20.322,63.124,4.407,2.507,0.855
2026-08-01T00:30:00+00:00,hvac_01,20.228,63.663,4.344,2.527,0.872
2026-08-01T00:45:00+00:00,hvac_01,20.157,63.309,4.764,2.5,0.951
2026-08-01T01:00:00+00:00,hvac_01,19.933,62.951,4.295,2.511,0.87
2026-08-01T01:15:00+00:00,hvac_01,19.888,61.354,4.328,2.496,0.783
2026-08-01T01:30:00+00:00,hvac_01,20.18,62.317,4.522,2.523,0.858
2026-08-01T01:45:00+00:00,hvac_01,20.377,63.436,4.031,2.53,0.787
2026-08-01T02:00:00+00:00,hvac_01,20.179,64.272,4.659,2.52,0.853
2026-08-01T02:15:00+00:00,hvac_01,20.144,62.803,4.66,2.528,0.876
2026-08-01T02:30:00+00:00,hvac_01,20.402,62.809,4.44,2.532,0.882
2026-08-01T02:45:00+00:00,hvac_01,20.055,63.187,4.442,2.544,0.875
2026-08-01T03:00:00+00:00,hvac_01,19.895,61.052,4.414,2.522,0.858
2026-08-01T03:15:00+00:00,hvac_01,20.827,60.737,4.566,2.509,0.84
2026-08-01T03:30:00+00:00,hvac_01,20.237,61.86,4.558,2.511,0.839
2026-08-01T03:45:00+00:00,hvac_01,20.25,60.154,4.253,2.532,0.789
2026-08-01T04:00:00+00:00,hvac_01,20.719,59.091,4.604,2.538,0.918
2026-08-01T04:15:00+00:00,hvac_01,21.094,59.288,4.348,2.522,0.844
2026-08-01T04:30:00+00:00,hvac_01,20.727,59.631,4.494,2.5,0.812
2026-08-01T04:45:00+00:00,hvac_01,20.843,60.72,4.159,2.526,0.82
2026-08-01T05:00:00+00:00,hvac_01,21.337,57.831,4.494,2.538,0.874
2026-08-01T05:15:00+00:00,hvac_01,21.016,56.744,4.301,2.529,0.863
2026-08-01T05:30:00+00:00,hvac_01,21.649,58.306,4.571,2.523,0.84
2026-08-01T05:45:00+00:00,hvac_01,21.561,58.58,4.315,2.508,0.869
2026-08-01T06:00:00+00:00,hvac_01,20.972,56.23,4.478,2.516,0.841
2026-08-01T06:15:00+00:00,hvac_01,22.054,57.69,4.331,2.507,0.823
2026-08-01T06:30:00+00:00,hvac_01,21.746,55.367,4.726,2.493,0.891
2026-08-01T06:45:00+00:00,hvac_01,22.055,55.266,4.577,2.469,0.791
2026-08-01T07:00:00+00:00,hvac_01,22.408,54.627,4.416,2.484,0.878
2026-08-01T07:15:00+00:00,hvac_01,21.95,53.593,4.591,2.472,0.871
2026-08-01T07:30:00+00:00,hvac_01,22.398,53.922,4.264,2.47,0.813
2026-08-01T07:45:00+00:00,hvac_01,22.843,54.222,4.402,2.452,0.831
2026-08-01T08:00:00+00:00,hvac_01,21.458,54.11,1.439,2.456,0.892
2026-08-01T08:15:00+00:00,hvac_01,21.072,51.815,1.541,2.484,0.938
2026-08-01T08:30:00+00:00,hvac_01,21.418,51.491,1.368,2.479,0.883
2026-08-01T08:45:00+00:00,hvac_01,21.081,51.593,1.568,2.479,0.843
2026-08-01T09:00:00+00:00,hvac_01,21.815,52.532,1.473,2.465,0.837
2026-08-01T09:15:00+00:00,hvac_01,21.717,51.62,1.168,2.471,0.85
2026-08-01T09:30:00+00:00,hvac_01,22.071,50.445,1.293,2.471,0.881
2026-08-01T09:45:00+00:00,hvac_01,22.245,50.82,1.086,2.496,0.855
2026-08-01T10:00:00+00:00,hvac_01,22.009,49.978,1.217,2.466,0.846
2026-08-01T10:15:00+00:00,hvac_01,22.094,49.419,1.233,2.466,0.869
2026-08-01T10:30:00+00:00,hvac_01,22.144,48.733,1.159,2.469,0.832
2026-08-01T10:45:00+00:00,hvac_01,22.388,48.749,1.281,2.478,0.868
2026-08-01T11:00:00+00:00,hvac_01,22.158,48.575,1.288,2.49,0.854
2026-08-01T11:15:00+00:00,hvac_01,22.227,48.826,1.447,2.498,0.84
2026-08-01T11:30:00+00:00,hvac_01,22.352,47.675,1.311,2.489,0.904
2026-08-01T11:45:00+00:00,hvac_01,22.312,48.742,1.058,2.526,0.79
2026-08-01T12:00:00+00:00,hvac_01,22.138,47.013,1.536,2.508,0.97
2026-08-01T12:15:00+00:00,hvac_01,22.711,47.348,1.395,2.512,0.869
2026-08-01T12:30:00+00:00,hvac_01,22.569,47.641,1.683,2.53,0.854
2026-08-01T12:45:00+00:00,hvac_01,23.07,48.004,1.943,2.502,0.956
2026-08-01T13:00:00+00:00,hvac_01,22.899,47.06,1.704,2.556,0.951
2026-08-01T13:15:00+00:00,hvac_01,22.493,47.881,1.465,2.515,0.897
2026-08-01T13:30:00+00:00,hvac_01,22.298,48.201,1.485,2.523,0.839
2026-08-01T13:45:00+00:00,hvac_01,22.694,48.334,1.471,2.533,0.916
2026-08-01T14:00:00+00:00,hvac_01,22.822,47.033,1.467,2.545,0.877
2026-08-01T14:15:00+00:00,hvac_01,22.435,47.577,1.38,2.539,0.848
2026-08-01T14:30:00+00:00,hvac_01,22.91,48.353,1.457,2.538,0.915
2026-08-01T14:45:00+00:00,hvac_01,22.542,47.525,1.182,2.523,0.874
2026-08-01T15:00:00+00:00,hvac_01,22.827,47.609,1.529,2.521,0.809
2026-08-01T15:15:00+00:00,hvac_01,22.285,49.968,1.479,2.519,0.825
2026-08-01T15:30:00+00:00,hvac_01,22.477,48.235,1.449,2.529,0.892
2026-08-01T15:45:00+00:00,hvac_01,22.408,49.678,1.378,2.514,0.852
2026-08-01T16:00:00+00:00,hvac_01,21.709,49.589,1.164,2.525,0.787
2026-08-01T16:15:00+00:00,hvac_01,22.149,50.568,1.17,2.544,0.798
2026-08-01T16:30:00+00:00,hvac_01,22.006,51.319,1.237,2.527,0.86
2026-08-01T16:45:00+00:00,hvac_01,22.11,50.788,1.281,2.525,0.812
2026-08-01T17:00:00+00:00,hvac_01,21.586,50.196,1.046,2.482,0.779
2026-08-01T17:15:00+00:00,hvac_01,21.608,49.903,1.453,2.514,0.911
2026-08-01T17:30:00+00:00,hvac_01,21.408,51.442,1.288,2.498,0.901
2026-08-01T17:45:00+00:00,hvac_01,21.26,53.656,1.395,2.512,0.914
2026-08-01T18:00:00+00:00,hvac_01,21.064,53.208,1.476,2.499,0.875
2026-08-01T18:15:00+00:00,hvac_01,20.959,52.037,1.637,2.512,0.875
2026-08-01T18:30:00+00:00,hvac_01,20.752,53.989,1.445,2.499,0.887
2026-08-01T18:45:00+00:00,hvac_01,20.686,53.566,1.193,2.476,0.869
2026-08-01T19:00:00+00:00,hvac_01,20.53,54.563,1.033,2.471,0.824
2026-08-01T19:15:00+00:00,hvac_01,20.676,54.657,1.172,2.477,0.842
2026-08-01T19:30:00+00:00,hvac_01,20.561,57.063,1.381,2.478,0.913
2026-08-01T19:45:00+00:00,hvac_01,20.236,55.97,1.031,2.441,0.803
2026-08-01T20:00:00+00:00,hvac_01,19.763,55.877,1.126,2.469,0.887
2026-08-01T20:15:00+00:00,hvac_01,20.239,56.363,1.458,2.451,0.871
2026-08-01T20:30:00+00:00,hvac_01,19.671,56.973,1.07,2.471,0.77
2026-08-01T20:45:00+00:00,hvac_01,19.758,58.985,1.13,2.455,0.85
2026-08-01T21:00:00+00:00,hvac_01,19.734,59.887,1.128,2.472,0.857
2026-08-01T21:15:00+00:00,hvac_01,19.771,58.658,1.221,2.458,0.829
2026-08-01T21:30:00+00:00,hvac_01,19.411,57.127,1.444,2.473,0.912
2026-08-01T21:45:00+00:00,hvac_01,19.155,58.745,1.22,2.478,0.887
2026-08-01T22:00:00+00:00,hvac_01,19.323,59.383,1.233,2.463,0.864
2026-08-01T22:15:00+00:00,hvac_01,18.837,59.363,1.169,2.472,0.779
2026-08-01T22:30:00+00:00,hvac_01,18.591,60.248,1.465,2.475,0.848
2026-08-01T22:45:00+00:00,hvac_01,18.482,59.929,1.42,2.492,0.834
2026-08-01T23:00:00+00:00,hvac_01,19.014,60.024,1.063,2.495,0.81
2026-08-01T23:15:00+00:00,hvac_01,18.912,62.398,1.303,2.499,0.921
2026-08-01T23:30:00+00:00,hvac_01,18.807,62.613,1.321,2.483,0.875
2026-08-01T23:45:00+00:00,hvac_01,18.84,60.815,1.287,2.51,0.904
2026-08-02T00:00:00+00:00,hvac_01,18.448,61.394,1.258,2.53,0.826
2026-08-02T00:15:00+00:00,hvac_01,18.195,62.632,1.033,2.509,0.803
2026-08-02T00:30:00+00:00,hvac_01,18.76,61.528,1.409,2.5,0.894
2026-08-02T00:45:00+00:00,hvac_01,18.624,61.851,1.477,2.52,0.862
2026-08-02T01:00:00+00:00,hvac_01,18.51,60.662,1.335,2.514,0.89
2026-08-02T01:15:00+00:00,hvac_01,18.415,62.395,1.232,2.529,0.838
2026-08-02T01:30:00+00:00,hvac_01,18.434,61.166,1.072,2.513,0.884
2026-08-02T01:45:00+00:00,hvac_01,18.787,62.118,1.224,2.525,0.812
2026-08-02T02:00:00+00:00,hvac_01,18.869,61.829,0.877,2.527,0.849
2026-08-02T02:15:00+00:00,hvac_01,18.509,62.192,1.263,2.514,0.853
2026-08-02T02:30:00+00:00,hvac_01,18.716,60.802,1.323,2.55,0.893
2026-08-02T02:45:00+00:00,hvac_01,18.928,60.051,1.235,2.54,0.838
2026-08-02T03:00:00+00:00,hvac_01,18.515,60.965,1.424,2.539,0.853
2026-08-02T03:15:00+00:00,hvac_01,18.561,60.562,1.291,2.539,0.831
2026-08-02T03:30:00+00:00,hvac_01,18.851,60.957,1.122,2.537,0.825
2026-08-02T03:45:00+00:00,hvac_01,19.1,59.871,1.108,2.549,0.788
2026-08-02T04:00:00+00:00,hvac_01,18.681,59.861,1.141,2.529,0.773
2026-08-02T04:15:00+00:00,hvac_01,19.394,61.205,1.358,2.525,0.925
2026-08-02T04:30:00+00:00,hvac_01,19.205,57.785,1.535,2.543,0.88
2026-08-02T04:45:00+00:00,hvac_01,19.363,57.927,1.382,2.5,0.804
2026-08-02T05:00:00+00:00,hvac_01,19.749,58.78,1.198,2.518,0.838
2026-08-02T05:15:00+00:00,hvac_01,19.542,56.965,1.266,2.529,0.896
2026-08-02T05:30:00+00:00,hvac_01,19.356,56.876,1.198,2.515,0.86
2026-08-02T05:45:00+00:00,hvac_01,20.061,57.2,0.996,2.501,0.822
2026-08-02T06:00:00+00:00,hvac_01,19.873,57.422,0.984,2.499,0.78
2026-08-02T06:15:00+00:00,hvac_01,20.251,55.56,1.337,2.485,0.856
2026-08-02T06:30:00+00:00,hvac_01,20.125,56.335,1.159,2.478,0.81
2026-08-02T06:45:00+00:00,hvac_01,20.698,56.109,1.191,2.479,0.888
2026-08-02T07:00:00+00:00,hvac_01,20.483,53.889,1.51,2.504,0.951
2026-08-02T07:15:00+00:00,hvac_01,20.418,54.042,1.103,2.475,0.845
2026-08-02T07:30:00+00:00,hvac_01,21.132,51.888,1.51,2.481,0.855
2026-08-02T07:45:00+00:00,hvac_01,21.112,52.379,1.163,2.478,0.83
2026-08-02T08:00:00+00:00,hvac_01,21.459,51.088,1.375,2.451,0.867
2026-08-02T08:15:00+00:00,hvac_01,21.202,52.494,1.255,2.476,0.849
2026-08-02T08:30:00+00:00,hvac_01,21.204,50.542,1.279,2.471,0.824
2026-08-02T08:45:00+00:00,hvac_01,21.923,50.066,1.227,2.432,0.782
2026-08-02T09:00:00+00:00,hvac_01,21.38,50.457,1.52,2.435,0.88
2026-08-02T09:15:00+00:00,hvac_01,21.992,49.416,1.127,2.482,0.814
2026-08-02T09:30:00+00:00,hvac_01,21.882,49.643,1.13,2.477,0.828
2026-08-02T09:45:00+00:00,hvac_01,21.841,48.811,1.325,2.482,0.84
2026-08-02T10:00:00+00:00,hvac_01,22.12,48.354,1.026,2.464,0.816
2026-08-02T10:15:00+00:00,hvac_01,22.025,48.967,1.298,2.487,0.901
2026-08-02T10:30:00+00:00,hvac_01,22.443,48.185,1.527,2.482,0.888
2026-08-02T10:45:00+00:00,hvac_01,22.34,47.882,1.486,2.489,0.915
2026-08-02T11:00:00+00:00,hvac_01,22.361,47.636,1.462,2.494,0.851
2026-08-02T11:15:00+00:00,hvac_01,22.462,46.003,1.484,2.498,0.844
2026-08-02T11:30:00+00:00,hvac_01,22.373,48.344,1.243,2.504,0.807
2026-08-02T11:45:00+00:00,hvac_01,22.6,48.209,1.188,2.488,0.878
2026-08-02T12:00:00+00:00,hvac_01,22.239,46.722,1.254,2.488,0.878
2026-08-02T12:15:00+00:00,hvac_01,22.485,46.597,1.271,2.497,0.837
2026-08-02T12:30:00+00:00,hvac_01,22.569,46.763,1.396,2.51,0.849
2026-08-02T12:45:00+00:00,hvac_01,22.551,46.856,1.207,2.529,0.814
2026-08-02T13:00:00+00:00,hvac_01,23.23,46.117,1.799,2.513,0.923
2026-08-02T13:15:00+00:00,hvac_01,22.941,45.535,1.495,2.52,0.796
2026-08-02T13:30:00+00:00,hvac_01,23.016,46.226,1.673,2.508,0.845
2026-08-02T13:45:00+00:00,hvac_01,22.49,46.746,1.611,2.528,0.902
2026-08-02T14:00:00+00:00,hvac_01,22.424,45.741,1.405,2.546,0.877
2026-08-02T14:15:00+00:00,hvac_01,22.488,46.256,1.377,2.52,0.875
2026-08-02T14:30:00+00:00,hvac_01,22.31,46.036,1.437,2.528,0.872
2026-08-02T14:45:00+00:00,hvac_01,22.305,48.236,1.287,2.534,0.871
2026-08-02T15:00:00+00:00,hvac_01,22.552,46.207,1.259,2.523,0.858
2026-08-02T15:15:00+00:00,hvac_01,22.555,48.462,1.179,2.528,0.841
2026-08-02T15:30:00+00:00,hvac_01,22.296,48.293,1.46,2.537,0.895
2026-08-02T15:45:00+00:00,hvac_01,22.027,47.402,1.23,2.543,0.864
2026-08-02T16:00:00+00:00,hvac_01,22.232,48.223,1.163,2.523,0.853
2026-08-02T16:15:00+00:00,hvac_01,21.893,49.876,1.471,2.528,0.848
2026-08-02T16:30:00+00:00,hvac_01,21.93,48.609,1.325,2.502,0.828
2026-08-02T16:45:00+00:00,hvac_01,21.719,50.245,1.171,2.506,0.815
2026-08-02T17:00:00+00:00,hvac_01,22.067,49.574,1.097,2.516,0.794
2026-08-02T17:15:00+00:00,hvac_01,21.436,50.939,1.489,2.51,0.834
2026-08-02T17:30:00+00:00,hvac_01,21.256,51.013,1.152,2.5,0.891
2026-08-02T17:45:00+00:00,hvac_01,21.425,51.524,0.73,2.506,0.759
2026-08-02T18:00:00+00:00,hvac_01,21.104,52.646,1.441,2.492,0.888
2026-08-02T18:15:00+00:00,hvac_01,20.606,52.106,1.218,2.516,0.863
2026-08-02T18:30:00+00:00,hvac_01,20.946,53.4,1.206,2.466,0.84
2026-08-02T18:45:00+00:00,hvac_01,20.696,54.035,1.409,2.49,0.801
2026-08-02T19:00:00+00:00,hvac_01,20.42,53.516,1.376,2.484,0.803
2026-08-02T19:15:00+00:00,hvac_01,20.5,54.337,1.152,2.473,0.813
2026-08-02T19:30:00+00:00,hvac_01,20.548,54.896,1.149,2.477,0.815
2026-08-02T19:45:00+00:00,hvac_01,20.13,55.789,1.233,2.479,0.843
2026-08-02T20:00:00+00:00,hvac_01,20.137,56.269,1.418,2.482,0.845
2026-08-02T20:15:00+00:00,hvac_01,19.687,55.14,1.296,2.483,0.86
2026-08-02T20:30:00+00:00,hvac_01,19.788,56.399,1.366,2.474,0.867
2026-08-02T20:45:00+00:00,hvac_01,19.767,58.116,1.415,2.447,0.875
2026-08-02T21:00:00+00:00,hvac_01,19.28,56.067,1.272,2.437,0.857
2026-08-02T21:15:00+00:00,hvac_01,19.719,58.002,1.209,2.454,0.818
2026-08-02T21:30:00+00:00,hvac_01,19.174,59.272,1.162,2.455,0.875
2026-08-02T21:45:00+00:00,hvac_01,18.93,58.864,1.181,2.469,0.802
2026-08-02T22:00:00+00:00,hvac_01,19.255,59.543,1.306,2.452,0.831
2026-08-02T22:15:00+00:00,hvac_01,18.93,59.434,1.267,2.455,0.755
2026-08-02T22:30:00+00:00,hvac_01,19.035,60.329,1.448,2.492,0.814
2026-08-02T22:45:00+00:00,hvac_01,18.664,58.677,1.542,2.475,0.804
2026-08-02T23:00:00+00:00,hvac_01,19.108,60.867,1.098,2.465,0.833
2026-08-02T23:15:00+00:00,hvac_01,19.03,60.22,1.205,2.482,0.795
2026-08-02T23:30:00+00:00,hvac_01,18.755,60.803,1.324,2.49,0.84
2026-08-02T23:45:00+00:00,hvac_01,18.835,60.484,1.353,2.489,0.872
2026-08-03T00:00:00+00:00,hvac_01,18.702,60.821,1.602,2.505,0.923
2026-08-03T00:15:00+00:00,hvac_01,18.289,63.583,1.323,2.516,0.83
2026-08-03T00:30:00+00:00,hvac_01,18.43,61.624,1.271,2.523,0.884
2026-08-03T00:45:00+00:00,hvac_01,18.611,62.487,1.34,2.526,0.839
2026-08-03T01:00:00+00:00,hvac_01,18.527,61.191,1.261,2.524,0.829
2026-08-03T01:15:00+00:00,hvac_01,18.814,61.898,1.17,2.52,0.899
2026-08-03T01:30:00+00:00,hvac_01,18.672,60.18,1.183,2.518,0.823
2026-08-03T01:45:00+00:00,hvac_01,18.362,61.172,1.327,2.508,0.795
2026-08-03T02:00:00+00:00,hvac_01,18.355,61.582,1.434,2.522,0.808
2026-08-03T02:15:00+00:00,hvac_01,18.951,60.809,1.301,2.515,0.862
2026-08-03T02:30:00+00:00,hvac_01,18.869,60.73,1.168,2.537,0.83
2026-08-03T02:45:00+00:00,hvac_01,18.965,61.731,1.427,2.535,0.894
2026-08-03T03:00:00+00:00,hvac_01,18.994,60.954,1.282,2.514,0.831
2026-08-03T03:15:00+00:00,hvac_01,18.846,61.779,1.305,2.539,0.801
2026-08-03T03:30:00+00:00,hvac_01,19.111,60.231,1.255,2.529,0.86
2026-08-03T03:45:00+00:00,hvac_01,19.245,58.515,1.2,2.539,0.784
2026-08-03T04:00:00+00:00,hvac_01,18.995,59.253,1.485,2.534,0.917
2026-08-03T04:15:00+00:00,hvac_01,19.158,58.234,1.273,2.54,0.85
2026-08-03T04:30:00+00:00,hvac_01,19.325,59.258,1.258,2.53,0.906
2026-08-03T04:45:00+00:00,hvac_01,19.563,57.336,1.391,2.52,0.882
2026-08-03T05:00:00+00:00,hvac_01,19.592,57.08,1.24,2.515,0.816
2026-08-03T05:15:00+00:00,hvac_01,19.614,56.157,1.214,2.506,0.863
2026-08-03T05:30:00+00:00,hvac_01,19.643,56.933,1.325,2.51,0.869
2026-08-03T05:45:00+00:00,hvac_01,19.929,55.439,0.982,2.508,0.842
2026-08-03T06:00:00+00:00,hvac_01,20.273,54.129,1.143,2.503,0.793
2026-08-03T06:15:00+00:00,hvac_01,20.274,55.407,1.195,2.483,0.81
2026-08-03T06:30:00+00:00,hvac_01,20.491,53.695,1.212,2.491,0.869
2026-08-03T06:45:00+00:00,hvac_01,20.434,53.675,1.308,2.479,0.885
2026-08-03T07:00:00+00:00,hvac_01,21.612,50.577,4.04,2.487,1.135
2026-08-03T07:15:00+00:00,hvac_01,21.639,51.508,3.88,2.47,1.088
2026-08-03T07:30:00+00:00,hvac_01,21.369,50.504,4.066,2.483,1.15
2026-08-03T07:45:00+00:00,hvac_01,21.575,50.108,3.763,2.481,1.114
2026-08-03T08:00:00+00:00,hvac_01,22.225,50.058,3.938,2.466,1.102
2026-08-03T08:15:00+00:00,hvac_01,22.109,49.832,3.77,2.478,1.058
2026-08-03T08:30:00+00:00,hvac_01,22.603,48.79,3.704,2.444,1.075
2026-08-03T08:45:00+00:00,hvac_01,22.286,49.028,4.14,2.457,1.097
2026-08-03T09:00:00+00:00,hvac_01,22.443,48.945,3.964,2.477,1.124
2026-08-03T09:15:00+00:00,hvac_01,22.835,47.98,4.263,2.478,1.181
2026-08-03T09:30:00+00:00,hvac_01,22.863,48.025,4.213,2.476,1.187
2026-08-03T09:45:00+00:00,hvac_01,23.314,48.232,4.264,2.455,1.143
2026-08-03T10:00:00+00:00,hvac_01,23.704,45.324,4.422,2.47,1.168
2026-08-03T10:15:00+00:00,hvac_01,22.71,46.808,4.236,2.49,1.162
2026-08-03T10:30:00+00:00,hvac_01,23.511,46.215,4.102,2.473,1.131
2026-08-03T10:45:00+00:00,hvac_01,23.313,46.011,4.336,2.488,1.221
2026-08-03T11:00:00+00:00,hvac_01,23.811,45.773,4.437,2.479,1.263
2026-08-03T11:15:00+00:00,hvac_01,23.268,46.641,4.201,2.488,1.215
2026-08-03T11:30:00+00:00,hvac_01,23.544,44.055,4.133,2.477,1.162
2026-08-03T11:45:00+00:00,hvac_01,23.355,45.161,4.382,2.526,1.169
2026-08-03T12:00:00+00:00,hvac_01,23.598,43.799,4.137,2.478,1.193
2026-08-03T12:15:00+00:00,hvac_01,23.547,45.3,4.123,2.532,1.139
2026-08-03T12:30:00+00:00,hvac_01,23.832,44.179,4.654,2.524,1.144
2026-08-03T12:45:00+00:00,hvac_01,23.834,43.961,4.634,2.527,1.19
2026-08-03T13:00:00+00:00,hvac_01,23.459,44.889,4.34,2.518,1.208
2026-08-03T13:15:00+00:00,hvac_01,24.054,44.545,4.615,2.508,1.215
2026-08-03T13:30:00+00:00,hvac_01,24.037,45.465,4.643,2.515,1.252
2026-08-03T13:45:00+00:00,hvac_01,23.813,45.664,4.603,2.534,1.217
2026-08-03T14:00:00+00:00,hvac_01,23.887,44.051,4.286,2.519,1.143
2026-08-03T14:15:00+00:00,hvac_01,23.456,45.331,4.311,2.531,1.141
2026-08-03T14:30:00+00:00,hvac_01,23.851,44.715,4.626,2.519,1.22
2026-08-03T14:45:00+00:00,hvac_01,23.507,44.564,4.565,2.534,1.265
2026-08-03T15:00:00+00:00,hvac_01,23.48,44.759,4.34,2.538,1.219
2026-08-03T15:15:00+00:00,hvac_01,23.164,46.125,4.367,2.549,1.148
2026-08-03T15:30:00+00:00,hvac_01,23.085,45.867,4.178,2.538,1.203
2026-08-03T15:45:00+00:00,hvac_01,23.061,47.182,4.051,2.528,1.13
2026-08-03T16:00:00+00:00,hvac_01,22.797,45.498,4.338,2.522,1.169
2026-08-03T16:15:00+00:00,hvac_01,23.284,46.691,4.375,2.526,1.231
2026-08-03T16:30:00+00:00,hvac_01,23.121,47.667,4.221,2.529,1.211
2026-08-03T16:45:00+00:00,hvac_01,22.792,48.284,4.177,2.532,1.157
2026-08-03T17:00:00+00:00,hvac_01,22.68,46.858,3.932,2.526,1.163
2026-08-03T17:15:00+00:00,hvac_01,22.717,47.525,3.983,2.516,1.182
2026-08-03T17:30:00+00:00,hvac_01,22.154,49.046,3.671,2.493,1.123
2026-08-03T17:45:00+00:00,hvac_01,22.409,47.279,4.052,2.505,1.11
2026-08-03T18:00:00+00:00,hvac_01,29.943,49.792,8.311,2.147,3.314
2026-08-03T18:15:00+00:00,hvac_01,30.16,51.171,8.231,2.146,3.256
2026-08-03T18:30:00+00:00,hvac_01,29.648,52.196,8.127,2.128,3.372
2026-08-03T18:45:00+00:00,hvac_01,29.739,51.559,8.28,2.141,3.372
2026-08-03T19:00:00+00:00,hvac_01,20.764,53.489,1.295,2.482,0.843
2026-08-03T19:15:00+00:00,hvac_01,20.749,55.031,1.325,2.48,0.842
2026-08-03T19:30:00+00:00,hvac_01,20.574,56.431,1.227,2.485,0.849
2026-08-03T19:45:00+00:00,hvac_01,20.286,55.991,1.325,2.48,0.853
2026-08-03T20:00:00+00:00,hvac_01,20.05,56.088,1.111,2.465,0.879
2026-08-03T20:15:00+00:00,hvac_01,20.074,54.624,1.283,2.467,0.784
2026-08-03T20:30:00+00:00,hvac_01,19.922,57.285,1.006,2.461,0.784
2026-08-03T20:45:00+00:00,hvac_01,19.475,58.541,1.184,2.474,0.804
2026-08-03T21:00:00+00:00,hvac_01,19.462,57.62,1.355,2.47,0.738
2026-08-03T21:15:00+00:00,hvac_01,19.363,58.512,0.971,2.446,0.755
2026-08-03T21:30:00+00:00,hvac_01,18.955,57.176,1.051,2.461,0.757
2026-08-03T21:45:00+00:00,hvac_01,19.127,58.961,1.658,2.454,0.915
2026-08-03T22:00:00+00:00,hvac_01,18.65,59.988,1.155,2.477,0.842
2026-08-03T22:15:00+00:00,hvac_01,18.968,59.319,1.348,2.465,0.899
2026-08-03T22:30:00+00:00,hvac_01,19.174,60.678,1.211,2.457,0.887
2026-08-03T22:45:00+00:00,hvac_01,18.982,59.514,1.27,2.475,0.811
2026-08-03T23:00:00+00:00,hvac_01,18.719,59.83,1.305,2.485,0.842
2026-08-03T23:15:00+00:00,hvac_01,18.652,61.26,1.088,2.49,0.761
2026-08-03T23:30:00+00:00,hvac_01,18.718,61.647,1.05,2.501,0.849
2026-08-03T23:45:00+00:00,hvac_01,18.807,61.109,1.395,2.508,0.872
2026-08-04T00:00:00+00:00,hvac_01,18.861,61.633,1.176,2.492,0.862
2026-08-04T00:15:00+00:00,hvac_01,18.752,60.985,1.204,2.501,0.87
2026-08-04T00:30:00+00:00,hvac_01,18.215,62.644,1.305,2.49,0.813
2026-08-04T00:45:00+00:00,hvac_01,18.431,61.311,1.251,2.516,0.816
2026-08-04T01:00:00+00:00,hvac_01,18.896,61.718,1.191,2.529,0.797
2026-08-04T01:15:00+00:00,hvac_01,18.792,60.677,1.518,2.502,0.845
2026-08-04T01:30:00+00:00,hvac_01,18.457,62.195,1.298,2.545,0.851
2026-08-04T01:45:00+00:00,hvac_01,18.499,62.543,1.467,2.513,0.912
2026-08-04T02:00:00+00:00,hvac_01,18.854,60.381,1.308,2.524,0.802
2026-08-04T02:15:00+00:00,hvac_01,18.788,61.988,1.3,2.524,0.89
2026-08-04T02:30:00+00:00,hvac_01,18.679,61.328,1.174,2.517,0.847
2026-08-04T02:45:00+00:00,hvac_01,18.846,61.174,1.362,2.556,0.841
2026-08-04T03:00:00+00:00,hvac_01,18.382,61.367,1.191,2.522,0.789
2026-08-04T03:15:00+00:00,hvac_01,19.081,59.793,1.153,2.541,0.846
2026-08-04T03:30:00+00:00,hvac_01,18.918,59.763,0.97,2.557,0.725
2026-08-04T03:45:00+00:00,hvac_01,19.019,58.87,1.212,2.529,0.848
2026-08-04T04:00:00+00:00,hvac_01,19.165,57.262,1.419,2.532,0.828
2026-08-04T04:15:00+00:00,hvac_01,19.203,58.536,0.8,2.545,0.846
2026-08-04T04:30:00+00:00,hvac_01,19.47,59.719,1.402,2.52,0.862
2026-08-04T04:45:00+00:00,hvac_01,19.408,58.654,1.096,2.534,0.826
2026-08-04T05:00:00+00:00,hvac_01,19.55,58.445,1.273,2.513,0.837
2026-08-04T05:15:00+00:00,hvac_01,19.192,58.469,1.311,2.516,0.91
